Date,fiscal_year,fiscal_quarter,season,week_of_year,marketing_channel,spend,has_promo,promo_events
2025-02-02,2025,Q1,Spring/Summer,5,Radio,11289.82,False,
2025-02-02,2025,Q1,Spring/Summer,5,Influencer,13842.25,False,
2025-02-09,2025,Q1,Spring/Summer,6,TV,40312.62,False,
2025-02-09,2025,Q1,Spring/Summer,6,Paid Search,50387.27,False,
2025-02-09,2025,Q1,Spring/Summer,6,Paid Social,13081.6,False,
2025-02-09,2025,Q1,Spring/Summer,6,Display,12581.98,False,
2025-02-09,2025,Q1,Spring/Summer,6,Email,14250.44,False,
2025-02-09,2025,Q1,Spring/Summer,6,Direct Mail,10046.65,False,
2025-02-09,2025,Q1,Spring/Summer,6,Catalog,13599.7,False,
2025-02-09,2025,Q1,Spring/Summer,6,Outdoor Media,10476.4,False,
2025-02-09,2025,Q1,Spring/Summer,6,Radio,13069.95,False,
2025-02-09,2025,Q1,Spring/Summer,6,Influencer,10809.79,False,
2025-02-16,2025,Q1,Spring/Summer,7,TV,48161.82,False,
2025-02-16,2025,Q1,Spring/Summer,7,Paid Search,43847.86,False,
2025-02-16,2025,Q1,Spring/Summer,7,Paid Social,12642.66,False,
2025-02-16,2025,Q1,Spring/Summer,7,Display,14411.98,False,
2025-02-16,2025,Q1,Spring/Summer,7,Email,10263.77,False,
2025-02-16,2025,Q1,Spring/Summer,7,Direct Mail,12980.42,False,
2025-02-16,2025,Q1,Spring/Summer,7,Catalog,12178.14,False,
2025-02-16,2025,Q1,Spring/Summer,7,Outdoor Media,14890.91,False,
2025-02-16,2025,Q1,Spring/Summer,7,Radio,10182.11,False,
2025-02-16,2025,Q1,Spring/Summer,7,Influencer,11988.27,False,
2025-02-23,2025,Q1,Spring/Summer,8,TV,45157.33,False,
2025-02-23,2025,Q1,Spring/Summer,8,Paid Search,46909.96,False,
2025-02-23,2025,Q1,Spring/Summer,8,Paid Social,10146.33,False,
2025-02-23,2025,Q1,Spring/Summer,8,Display,14213.04,False,
2025-02-23,2025,Q1,Spring/Summer,8,Email,12267.76,False,
2025-02-23,2025,Q1,Spring/Summer,8,Direct Mail,12643.07,False,
2025-02-23,2025,Q1,Spring/Summer,8,Catalog,11905.63,False,
2025-02-23,2025,Q1,Spring/Summer,8,Outdoor Media,12085.58,False,
2025-02-23,2025,Q1,Spring/Summer,8,Radio,13204.14,False,
2025-02-23,2025,Q1,Spring/Summer,8,Influencer,14425.8,False,
2025-03-02,2025,Q1,Spring/Summer,9,TV,51298.4,False,
2025-03-02,2025,Q1,Spring/Summer,9,Paid Search,49775.2,False,
2025-03-02,2025,Q1,Spring/Summer,9,Paid Social,13988.11,False,
2025-03-02,2025,Q1,Spring/Summer,9,Display,14842.67,False,
2025-03-02,2025,Q1,Spring/Summer,9,Email,13984.01,False,
2025-03-02,2025,Q1,Spring/Summer,9,Direct Mail,10790.69,False,
2025-03-02,2025,Q1,Spring/Summer,9,Catalog,13117.16,False,
2025-03-02,2025,Q1,Spring/Summer,9,Outdoor Media,13875.87,False,
2025-03-02,2025,Q1,Spring/Summer,9,Radio,12069.74,False,
2025-03-02,2025,Q1,Spring/Summer,9,Influencer,10152.64,False,
2025-03-09,2025,Q1,Spring/Summer,10,TV,51884.19,False,
2025-03-09,2025,Q1,Spring/Summer,10,Paid Search,41162.91,False,
2025-03-09,2025,Q1,Spring/Summer,10,Paid Social,14084.69,False,
2025-03-09,2025,Q1,Spring/Summer,10,Display,14346.7,False,
2025-03-09,2025,Q1,Spring/Summer,10,Email,13263.91,False,
2025-03-09,2025,Q1,Spring/Summer,10,Direct Mail,12021.88,False,
2025-03-09,2025,Q1,Spring/Summer,10,Catalog,13391.56,False,
2025-03-09,2025,Q1,Spring/Summer,10,Outdoor Media,11793.07,False,
2025-03-09,2025,Q1,Spring/Summer,10,Radio,11673.49,False,
2025-03-09,2025,Q1,Spring/Summer,10,Influencer,12586.75,False,
2025-03-16,2025,Q1,Spring/Summer,11,TV,47386.46,False,
2025-03-16,2025,Q1,Spring/Summer,11,Paid Search,59479.35,False,
2025-03-16,2025,Q1,Spring/Summer,11,Paid Social,14169.55,False,
2025-03-16,2025,Q1,Spring/Summer,11,Display,10052.66,False,
2025-03-16,2025,Q1,Spring/Summer,11,Email,10493.49,False,
2025-03-16,2025,Q1,Spring/Summer,11,Direct Mail,11856.34,False,
2025-03-16,2025,Q1,Spring/Summer,11,Catalog,14435.3,False,
2025-03-16,2025,Q1,Spring/Summer,11,Outdoor Media,11649.62,False,
2025-03-16,2025,Q1,Spring/Summer,11,Radio,13933.12,False,
2025-03-16,2025,Q1,Spring/Summer,11,Influencer,13924.17,False,
2025-03-23,2025,Q1,Spring/Summer,12,TV,55318.43,False,
2025-03-23,2025,Q1,Spring/Summer,12,Paid Search,56537.08,False,
2025-03-23,2025,Q1,Spring/Summer,12,Paid Social,14558.19,False,
2025-03-23,2025,Q1,Spring/Summer,12,Display,10428.02,False,
2025-03-23,2025,Q1,Spring/Summer,12,Email,10544.97,False,
2025-03-23,2025,Q1,Spring/Summer,12,Direct Mail,14647.5,False,
2025-03-23,2025,Q1,Spring/Summer,12,Catalog,14738.71,False,
2025-03-23,2025,Q1,Spring/Summer,12,Outdoor Media,11091.96,False,
2025-03-23,2025,Q1,Spring/Summer,12,Radio,14983.14,False,
2025-03-23,2025,Q1,Spring/Summer,12,Influencer,12404.78,False,
2025-03-30,2025,Q1,Spring/Summer,13,TV,58825.85,False,
2025-03-30,2025,Q1,Spring/Summer,13,Paid Search,59164.72,False,
2025-03-30,2025,Q1,Spring/Summer,13,Paid Social,13920.27,False,
2025-03-30,2025,Q1,Spring/Summer,13,Display,13259.64,False,
2025-03-30,2025,Q1,Spring/Summer,13,Email,12368.93,False,
2025-03-30,2025,Q1,Spring/Summer,13,Direct Mail,14947.83,False,
2025-03-30,2025,Q1,Spring/Summer,13,Catalog,14498.5,False,
2025-03-30,2025,Q1,Spring/Summer,13,Outdoor Media,13401.51,False,
2025-03-30,2025,Q1,Spring/Summer,13,Radio,11016.68,False,
2025-03-30,2025,Q1,Spring/Summer,13,Influencer,14563.99,False,
2025-04-06,2025,Q2,Spring/Summer,14,TV,54761.08,False,
2025-04-06,2025,Q2,Spring/Summer,14,Paid Search,55867.0,False,
2025-04-06,2025,Q2,Spring/Summer,14,Paid Social,14319.18,False,
2025-04-06,2025,Q2,Spring/Summer,14,Display,12571.72,False,
2025-04-06,2025,Q2,Spring/Summer,14,Email,13132.66,False,
2025-04-06,2025,Q2,Spring/Summer,14,Direct Mail,14459.42,False,
2025-04-06,2025,Q2,Spring/Summer,14,Catalog,13645.58,False,
2025-04-06,2025,Q2,Spring/Summer,14,Outdoor Media,13347.74,False,
2025-04-06,2025,Q2,Spring/Summer,14,Radio,14347.56,False,
2025-04-06,2025,Q2,Spring/Summer,14,Influencer,12322.38,False,
2025-04-13,2025,Q2,Spring/Summer,15,TV,49993.9,False,
2025-04-13,2025,Q2,Spring/Summer,15,Paid Search,48542.27,False,
2025-04-13,2025,Q2,Spring/Summer,15,Paid Social,14806.44,False,
2025-04-13,2025,Q2,Spring/Summer,15,Display,12922.27,False,
2025-04-13,2025,Q2,Spring/Summer,15,Email,14466.74,False,
2025-04-13,2025,Q2,Spring/Summer,15,Direct Mail,10451.76,False,
2025-04-13,2025,Q2,Spring/Summer,15,Catalog,13028.22,False,
2025-04-13,2025,Q2,Spring/Summer,15,Outdoor Media,12084.48,False,
2025-04-13,2025,Q2,Spring/Summer,15,Radio,12586.39,False,
2025-04-13,2025,Q2,Spring/Summer,15,Influencer,14648.24,False,
2025-04-20,2025,Q2,Spring/Summer,16,TV,54820.4,False,
2025-04-20,2025,Q2,Spring/Summer,16,Paid Search,45587.28,False,
2025-04-20,2025,Q2,Spring/Summer,16,Paid Social,14168.55,False,
2025-04-20,2025,Q2,Spring/Summer,16,Display,10304.56,False,
2025-04-20,2025,Q2,Spring/Summer,16,Email,10490.67,False,
2025-04-20,2025,Q2,Spring/Summer,16,Direct Mail,10722.31,False,
2025-04-20,2025,Q2,Spring/Summer,16,Catalog,12863.33,False,
2025-04-20,2025,Q2,Spring/Summer,16,Outdoor Media,12145.43,False,
2025-04-20,2025,Q2,Spring/Summer,16,Radio,12636.51,False,
2025-04-20,2025,Q2,Spring/Summer,16,Influencer,14296.24,False,
2025-04-27,2025,Q2,Spring/Summer,17,TV,48876.81,False,
2025-04-27,2025,Q2,Spring/Summer,17,Paid Search,55773.38,False,
2025-04-27,2025,Q2,Spring/Summer,17,Paid Social,14889.58,False,
2025-04-27,2025,Q2,Spring/Summer,17,Display,12097.17,False,
2025-04-27,2025,Q2,Spring/Summer,17,Email,14106.12,False,
2025-04-27,2025,Q2,Spring/Summer,17,Direct Mail,11413.43,False,
2025-04-27,2025,Q2,Spring/Summer,17,Catalog,13139.14,False,
2025-04-27,2025,Q2,Spring/Summer,17,Outdoor Media,11016.31,False,
2025-04-27,2025,Q2,Spring/Summer,17,Radio,11220.88,False,
2025-04-27,2025,Q2,Spring/Summer,17,Influencer,11403.68,False,
2025-05-04,2025,Q2,Spring/Summer,18,TV,52178.02,False,
2025-05-04,2025,Q2,Spring/Summer,18,Paid Search,55735.4,False,
2025-05-04,2025,Q2,Spring/Summer,18,Paid Social,13350.26,False,
2025-05-04,2025,Q2,Spring/Summer,18,Display,14968.27,False,
2025-05-04,2025,Q2,Spring/Summer,18,Email,13960.01,False,
2025-05-04,2025,Q2,Spring/Summer,18,Direct Mail,14971.07,False,
2025-05-04,2025,Q2,Spring/Summer,18,Catalog,10174.61,False,
2025-05-04,2025,Q2,Spring/Summer,18,Outdoor Media,12421.4,False,
2025-05-04,2025,Q2,Spring/Summer,18,Radio,13245.45,False,
2025-05-04,2025,Q2,Spring/Summer,18,Influencer,11458.49,False,
2025-05-11,2025,Q2,Spring/Summer,19,TV,99064.38,True,Anniversary Sale
2025-05-11,2025,Q2,Spring/Summer,19,Paid Search,109304.92,True,Anniversary Sale
2025-05-11,2025,Q2,Spring/Summer,19,Paid Social,26357.49,True,Anniversary Sale
2025-05-11,2025,Q2,Spring/Summer,19,Display,24075.27,True,Anniversary Sale
2025-05-11,2025,Q2,Spring/Summer,19,Email,25641.42,True,Anniversary Sale
2025-05-11,2025,Q2,Spring/Summer,19,Direct Mail,25490.45,True,Anniversary Sale
2025-05-11,2025,Q2,Spring/Summer,19,Catalog,28991.45,True,Anniversary Sale
2025-05-11,2025,Q2,Spring/Summer,19,Outdoor Media,29980.19,True,Anniversary Sale
2025-05-11,2025,Q2,Spring/Summer,19,Radio,20770.11,True,Anniversary Sale
2025-05-11,2025,Q2,Spring/Summer,19,Influencer,25465.98,True,Anniversary Sale
2025-05-18,2025,Q2,Spring/Summer,20,TV,80037.08,True,Anniversary Sale
2025-05-18,2025,Q2,Spring/Summer,20,Paid Search,103048.38,True,Anniversary Sale
2025-05-18,2025,Q2,Spring/Summer,20,Paid Social,20873.49,True,Anniversary Sale
2025-05-18,2025,Q2,Spring/Summer,20,Display,24331.54,True,Anniversary Sale
2025-05-18,2025,Q2,Spring/Summer,20,Email,27292.53,True,Anniversary Sale
2025-05-18,2025,Q2,Spring/Summer,20,Direct Mail,24243.43,True,Anniversary Sale
2025-05-18,2025,Q2,Spring/Summer,20,Catalog,24386.23,True,Anniversary Sale
2025-05-18,2025,Q2,Spring/Summer,20,Outdoor Media,22041.1,True,Anniversary Sale
2025-05-18,2025,Q2,Spring/Summer,20,Radio,21218.95,True,Anniversary Sale
2025-05-18,2025,Q2,Spring/Summer,20,Influencer,26165.53,True,Anniversary Sale
2025-05-25,2025,Q2,Spring/Summer,21,TV,92909.03,True,Memorial Day Sale
2025-05-25,2025,Q2,Spring/Summer,21,Paid Search,96352.65,True,Memorial Day Sale
2025-05-25,2025,Q2,Spring/Summer,21,Paid Social,25002.23,True,Memorial Day Sale
2025-05-25,2025,Q2,Spring/Summer,21,Display,23421.52,True,Memorial Day Sale
2025-05-25,2025,Q2,Spring/Summer,21,Email,21165.73,True,Memorial Day Sale
2025-05-25,2025,Q2,Spring/Summer,21,Direct Mail,26073.26,True,Memorial Day Sale
2025-05-25,2025,Q2,Spring/Summer,21,Catalog,29465.58,True,Memorial Day Sale
2025-05-25,2025,Q2,Spring/Summer,21,Outdoor Media,29187.07,True,Memorial Day Sale
2025-05-25,2025,Q2,Spring/Summer,21,Radio,28931.38,True,Memorial Day Sale
2025-05-25,2025,Q2,Spring/Summer,21,Influencer,21711.43,True,Memorial Day Sale
2025-06-01,2025,Q2,Spring/Summer,22,TV,56548.73,False,
2025-06-01,2025,Q2,Spring/Summer,22,Paid Search,47762.58,False,
2025-06-01,2025,Q2,Spring/Summer,22,Paid Social,12848.51,False,
2025-06-01,2025,Q2,Spring/Summer,22,Display,10204.63,False,
2025-06-01,2025,Q2,Spring/Summer,22,Email,13037.54,False,
2025-06-01,2025,Q2,Spring/Summer,22,Direct Mail,12508.52,False,
2025-06-01,2025,Q2,Spring/Summer,22,Catalog,12595.34,False,
2025-06-01,2025,Q2,Spring/Summer,22,Outdoor Media,14580.72,False,
2025-06-01,2025,Q2,Spring/Summer,22,Radio,14436.64,False,
2025-06-01,2025,Q2,Spring/Summer,22,Influencer,10312.9,False,
2025-06-08,2025,Q2,Spring/Summer,23,TV,54905.11,False,
2025-06-08,2025,Q2,Spring/Summer,23,Paid Search,56437.92,False,
2025-06-08,2025,Q2,Spring/Summer,23,Paid Social,10944.8,False,
2025-06-08,2025,Q2,Spring/Summer,23,Display,11446.88,False,
2025-06-08,2025,Q2,Spring/Summer,23,Email,10655.6,False,
2025-06-08,2025,Q2,Spring/Summer,23,Direct Mail,14986.36,False,
2025-06-08,2025,Q2,Spring/Summer,23,Catalog,13753.1,False,
2025-06-08,2025,Q2,Spring/Summer,23,Outdoor Media,14264.89,False,
2025-06-08,2025,Q2,Spring/Summer,23,Radio,12076.22,False,
2025-06-08,2025,Q2,Spring/Summer,23,Influencer,11369.97,False,
2025-06-15,2025,Q2,Spring/Summer,24,TV,56678.79,False,
2025-06-15,2025,Q2,Spring/Summer,24,Paid Search,42785.21,False,
2025-06-15,2025,Q2,Spring/Summer,24,Paid Social,11801.24,False,
2025-06-15,2025,Q2,Spring/Summer,24,Display,13209.96,False,
2025-06-15,2025,Q2,Spring/Summer,24,Email,12579.77,False,
2025-06-15,2025,Q2,Spring/Summer,24,Direct Mail,10285.89,False,
2025-06-15,2025,Q2,Spring/Summer,24,Catalog,12332.51,False,
2025-06-15,2025,Q2,Spring/Summer,24,Outdoor Media,10522.95,False,
2025-06-15,2025,Q2,Spring/Summer,24,Radio,12516.76,False,
2025-06-15,2025,Q2,Spring/Summer,24,Influencer,12917.51,False,
2025-06-22,2025,Q2,Spring/Summer,25,TV,44082.74,False,
2025-06-22,2025,Q2,Spring/Summer,25,Paid Search,42794.86,False,
2025-06-22,2025,Q2,Spring/Summer,25,Paid Social,13336.02,False,
2025-06-22,2025,Q2,Spring/Summer,25,Display,13308.6,False,
2025-06-22,2025,Q2,Spring/Summer,25,Email,13110.12,False,
2025-06-22,2025,Q2,Spring/Summer,25,Direct Mail,10460.21,False,
2025-06-22,2025,Q2,Spring/Summer,25,Catalog,13158.32,False,
2025-06-22,2025,Q2,Spring/Summer,25,Outdoor Media,11531.43,False,
2025-06-22,2025,Q2,Spring/Summer,25,Radio,11574.14,False,
2025-06-22,2025,Q2,Spring/Summer,25,Influencer,11197.96,False,
2025-06-29,2025,Q2,Spring/Summer,26,TV,97462.13,True,Independence Day Sale
2025-06-29,2025,Q2,Spring/Summer,26,Paid Search,80023.54,True,Independence Day Sale
2025-06-29,2025,Q2,Spring/Summer,26,Paid Social,29490.67,True,Independence Day Sale
2025-06-29,2025,Q2,Spring/Summer,26,Display,29883.04,True,Independence Day Sale
2025-06-29,2025,Q2,Spring/Summer,26,Email,22676.59,True,Independence Day Sale
2025-06-29,2025,Q2,Spring/Summer,26,Direct Mail,27173.45,True,Independence Day Sale
2025-06-29,2025,Q2,Spring/Summer,26,Catalog,27027.08,True,Independence Day Sale
2025-06-29,2025,Q2,Spring/Summer,26,Outdoor Media,27960.92,True,Independence Day Sale
2025-06-29,2025,Q2,Spring/Summer,26,Radio,22967.35,True,Independence Day Sale
2025-06-29,2025,Q2,Spring/Summer,26,Influencer,28400.54,True,Independence Day Sale
2025-07-06,2025,Q3,Fall/Winter,27,TV,48614.1,False,
2025-07-06,2025,Q3,Fall/Winter,27,Paid Search,52102.55,False,
2025-07-06,2025,Q3,Fall/Winter,27,Paid Social,12229.38,False,
2025-07-06,2025,Q3,Fall/Winter,27,Display,11063.47,False,
2025-07-06,2025,Q3,Fall/Winter,27,Email,12956.44,False,
2025-07-06,2025,Q3,Fall/Winter,27,Direct Mail,10020.83,False,
2025-07-06,2025,Q3,Fall/Winter,27,Catalog,12627.81,False,
2025-07-06,2025,Q3,Fall/Winter,27,Outdoor Media,13940.9,False,
2025-07-06,2025,Q3,Fall/Winter,27,Radio,12246.08,False,
2025-07-06,2025,Q3,Fall/Winter,27,Influencer,13062.87,False,
2025-07-13,2025,Q3,Fall/Winter,28,TV,55190.04,False,
2025-07-13,2025,Q3,Fall/Winter,28,Paid Search,58766.22,False,
2025-07-13,2025,Q3,Fall/Winter,28,Paid Social,11819.74,False,
2025-07-13,2025,Q3,Fall/Winter,28,Display,11478.65,False,
2025-07-13,2025,Q3,Fall/Winter,28,Email,10524.23,False,
2025-07-13,2025,Q3,Fall/Winter,28,Direct Mail,11756.0,False,
2025-07-13,2025,Q3,Fall/Winter,28,Catalog,13663.7,False,
2025-07-13,2025,Q3,Fall/Winter,28,Outdoor Media,12895.58,False,
2025-07-13,2025,Q3,Fall/Winter,28,Radio,12367.49,False,
2025-07-13,2025,Q3,Fall/Winter,28,Influencer,10695.51,False,
2025-07-20,2025,Q3,Fall/Winter,29,TV,54565.15,False,
2025-07-20,2025,Q3,Fall/Winter,29,Paid Search,53267.13,False,
2025-07-20,2025,Q3,Fall/Winter,29,Paid Social,11181.1,False,
2025-07-20,2025,Q3,Fall/Winter,29,Display,13144.86,False,
2025-07-20,2025,Q3,Fall/Winter,29,Email,13998.45,False,
2025-07-20,2025,Q3,Fall/Winter,29,Direct Mail,11036.3,False,
2025-07-20,2025,Q3,Fall/Winter,29,Catalog,13356.92,False,
2025-07-20,2025,Q3,Fall/Winter,29,Outdoor Media,10262.95,False,
2025-07-20,2025,Q3,Fall/Winter,29,Radio,12147.71,False,
2025-07-20,2025,Q3,Fall/Winter,29,Influencer,12346.23,False,
2025-07-27,2025,Q3,Fall/Winter,30,TV,48602.41,False,
2025-07-27,2025,Q3,Fall/Winter,30,Paid Search,41783.98,False,
2025-07-27,2025,Q3,Fall/Winter,30,Paid Social,14134.9,False,
2025-07-27,2025,Q3,Fall/Winter,30,Display,12781.95,False,
2025-07-27,2025,Q3,Fall/Winter,30,Email,12048.73,False,
2025-07-27,2025,Q3,Fall/Winter,30,Direct Mail,12447.22,False,
2025-07-27,2025,Q3,Fall/Winter,30,Catalog,14109.99,False,
2025-07-27,2025,Q3,Fall/Winter,30,Outdoor Media,11394.74,False,
2025-07-27,2025,Q3,Fall/Winter,30,Radio,14555.12,False,
2025-07-27,2025,Q3,Fall/Winter,30,Influencer,10890.65,False,
2025-08-03,2025,Q3,Fall/Winter,31,TV,49518.88,False,
2025-08-03,2025,Q3,Fall/Winter,31,Paid Search,54180.63,False,
2025-08-03,2025,Q3,Fall/Winter,31,Paid Social,10001.42,False,
2025-08-03,2025,Q3,Fall/Winter,31,Display,13125.43,False,
2025-08-03,2025,Q3,Fall/Winter,31,Email,11890.62,False,
2025-08-03,2025,Q3,Fall/Winter,31,Direct Mail,11629.71,False,
2025-08-03,2025,Q3,Fall/Winter,31,Catalog,10858.41,False,
2025-08-03,2025,Q3,Fall/Winter,31,Outdoor Media,10696.89,False,
2025-08-03,2025,Q3,Fall/Winter,31,Radio,14462.96,False,
2025-08-03,2025,Q3,Fall/Winter,31,Influencer,10332.35,False,
2025-08-10,2025,Q3,Fall/Winter,32,TV,49183.78,False,
2025-08-10,2025,Q3,Fall/Winter,32,Paid Search,52150.82,False,
2025-08-10,2025,Q3,Fall/Winter,32,Paid Social,11348.07,False,
2025-08-10,2025,Q3,Fall/Winter,32,Display,10552.05,False,
2025-08-10,2025,Q3,Fall/Winter,32,Email,10781.27,False,
2025-08-10,2025,Q3,Fall/Winter,32,Direct Mail,14089.26,False,
2025-08-10,2025,Q3,Fall/Winter,32,Catalog,14555.9,False,
2025-08-10,2025,Q3,Fall/Winter,32,Outdoor Media,10660.46,False,
2025-08-10,2025,Q3,Fall/Winter,32,Radio,13265.72,False,
2025-08-10,2025,Q3,Fall/Winter,32,Influencer,14909.67,False,
2025-08-17,2025,Q3,Fall/Winter,33,TV,47235.32,False,
2025-08-17,2025,Q3,Fall/Winter,33,Paid Search,53695.94,False,
2025-08-17,2025,Q3,Fall/Winter,33,Paid Social,14149.27,False,
2025-08-17,2025,Q3,Fall/Winter,33,Display,12084.23,False,
2025-08-17,2025,Q3,Fall/Winter,33,Email,14017.15,False,
2025-08-17,2025,Q3,Fall/Winter,33,Direct Mail,13419.77,False,
2025-08-17,2025,Q3,Fall/Winter,33,Catalog,13317.87,False,
2025-08-17,2025,Q3,Fall/Winter,33,Outdoor Media,12022.72,False,
2025-08-17,2025,Q3,Fall/Winter,33,Radio,10922.03,False,
2025-08-17,2025,Q3,Fall/Winter,33,Influencer,11317.08,False,
2025-08-24,2025,Q3,Fall/Winter,34,TV,52376.7,False,
2025-08-24,2025,Q3,Fall/Winter,34,Paid Search,56876.7,False,
2025-08-24,2025,Q3,Fall/Winter,34,Paid Social,12976.57,False,
2025-08-24,2025,Q3,Fall/Winter,34,Display,11569.79,False,
2025-08-24,2025,Q3,Fall/Winter,34,Email,10762.03,False,
2025-08-24,2025,Q3,Fall/Winter,34,Direct Mail,12732.36,False,
2025-08-24,2025,Q3,Fall/Winter,34,Catalog,12682.78,False,
2025-08-24,2025,Q3,Fall/Winter,34,Outdoor Media,13219.41,False,
2025-08-24,2025,Q3,Fall/Winter,34,Radio,14300.65,False,
2025-08-24,2025,Q3,Fall/Winter,34,Influencer,14804.69,False,
2025-08-31,2025,Q3,Fall/Winter,35,TV,83953.95,True,Labor Day Sale
2025-08-31,2025,Q3,Fall/Winter,35,Paid Search,104451.69,True,Labor Day Sale
2025-08-31,2025,Q3,Fall/Winter,35,Paid Social,24367.73,True,Labor Day Sale
2025-08-31,2025,Q3,Fall/Winter,35,Display,28441.81,True,Labor Day Sale
2025-08-31,2025,Q3,Fall/Winter,35,Email,26007.34,True,Labor Day Sale
2025-08-31,2025,Q3,Fall/Winter,35,Direct Mail,21796.23,True,Labor Day Sale
2025-08-31,2025,Q3,Fall/Winter,35,Catalog,26447.45,True,Labor Day Sale
2025-08-31,2025,Q3,Fall/Winter,35,Outdoor Media,20238.18,True,Labor Day Sale
2025-08-31,2025,Q3,Fall/Winter,35,Radio,21002.96,True,Labor Day Sale
2025-08-31,2025,Q3,Fall/Winter,35,Influencer,28577.24,True,Labor Day Sale
2025-09-07,2025,Q3,Fall/Winter,36,TV,106845.12,True,Labor Day Sale
2025-09-07,2025,Q3,Fall/Winter,36,Paid Search,114096.58,True,Labor Day Sale
2025-09-07,2025,Q3,Fall/Winter,36,Paid Social,29504.77,True,Labor Day Sale
2025-09-07,2025,Q3,Fall/Winter,36,Display,28424.89,True,Labor Day Sale
2025-09-07,2025,Q3,Fall/Winter,36,Email,28086.87,True,Labor Day Sale
2025-09-07,2025,Q3,Fall/Winter,36,Direct Mail,26410.86,True,Labor Day Sale
2025-09-07,2025,Q3,Fall/Winter,36,Catalog,29380.32,True,Labor Day Sale
2025-09-07,2025,Q3,Fall/Winter,36,Outdoor Media,22405.21,True,Labor Day Sale
2025-09-07,2025,Q3,Fall/Winter,36,Radio,21053.94,True,Labor Day Sale
2025-09-07,2025,Q3,Fall/Winter,36,Influencer,23223.1,True,Labor Day Sale
2025-09-14,2025,Q3,Fall/Winter,37,TV,46812.99,False,
2025-09-14,2025,Q3,Fall/Winter,37,Paid Search,59287.08,False,
2025-09-14,2025,Q3,Fall/Winter,37,Paid Social,12413.31,False,
2025-09-14,2025,Q3,Fall/Winter,37,Display,11274.16,False,
2025-09-14,2025,Q3,Fall/Winter,37,Email,11764.79,False,
2025-09-14,2025,Q3,Fall/Winter,37,Direct Mail,12787.53,False,
2025-09-14,2025,Q3,Fall/Winter,37,Catalog,11852.21,False,
2025-09-14,2025,Q3,Fall/Winter,37,Outdoor Media,14860.59,False,
2025-09-14,2025,Q3,Fall/Winter,37,Radio,12666.36,False,
2025-09-14,2025,Q3,Fall/Winter,37,Influencer,12590.4,False,
2025-09-21,2025,Q3,Fall/Winter,38,TV,49572.9,False,
2025-09-21,2025,Q3,Fall/Winter,38,Paid Search,56398.37,False,
2025-09-21,2025,Q3,Fall/Winter,38,Paid Social,14273.08,False,
2025-09-21,2025,Q3,Fall/Winter,38,Display,14747.32,False,
2025-09-21,2025,Q3,Fall/Winter,38,Email,13907.45,False,
2025-09-21,2025,Q3,Fall/Winter,38,Direct Mail,14525.06,False,
2025-09-21,2025,Q3,Fall/Winter,38,Catalog,13142.87,False,
2025-09-21,2025,Q3,Fall/Winter,38,Outdoor Media,12141.08,False,
2025-09-21,2025,Q3,Fall/Winter,38,Radio,13341.36,False,
2025-09-21,2025,Q3,Fall/Winter,38,Influencer,14860.85,False,
2025-09-28,2025,Q3,Fall/Winter,39,TV,56978.8,False,
2025-09-28,2025,Q3,Fall/Winter,39,Paid Search,50212.47,False,
2025-09-28,2025,Q3,Fall/Winter,39,Paid Social,14330.12,False,
2025-09-28,2025,Q3,Fall/Winter,39,Display,13965.13,False,
2025-09-28,2025,Q3,Fall/Winter,39,Email,11312.26,False,
2025-09-28,2025,Q3,Fall/Winter,39,Direct Mail,12677.38,False,
2025-09-28,2025,Q3,Fall/Winter,39,Catalog,14095.71,False,
2025-09-28,2025,Q3,Fall/Winter,39,Outdoor Media,10763.53,False,
2025-09-28,2025,Q3,Fall/Winter,39,Radio,13102.15,False,
2025-09-28,2025,Q3,Fall/Winter,39,Influencer,10464.63,False,
2025-10-05,2025,Q4,Fall/Winter,40,TV,44059.53,False,
2025-10-05,2025,Q4,Fall/Winter,40,Paid Search,54326.06,False,
2025-10-05,2025,Q4,Fall/Winter,40,Paid Social,11331.53,False,
2025-10-05,2025,Q4,Fall/Winter,40,Display,14388.08,False,
2025-10-05,2025,Q4,Fall/Winter,40,Email,11257.86,False,
2025-10-05,2025,Q4,Fall/Winter,40,Direct Mail,11716.83,False,
2025-10-05,2025,Q4,Fall/Winter,40,Catalog,11176.9,False,
2025-10-05,2025,Q4,Fall/Winter,40,Outdoor Media,13175.68,False,
2025-10-05,2025,Q4,Fall/Winter,40,Radio,13583.97,False,
2025-10-05,2025,Q4,Fall/Winter,40,Influencer,10244.67,False,
2025-10-12,2025,Q4,Fall/Winter,41,TV,57932.33,False,
2025-10-12,2025,Q4,Fall/Winter,41,Paid Search,41734.07,False,
2025-10-12,2025,Q4,Fall/Winter,41,Paid Social,11630.54,False,
2025-10-12,2025,Q4,Fall/Winter,41,Display,11961.4,False,
2025-10-12,2025,Q4,Fall/Winter,41,Email,11471.79,False,
2025-10-12,2025,Q4,Fall/Winter,41,Direct Mail,13860.76,False,
2025-10-12,2025,Q4,Fall/Winter,41,Catalog,11086.74,False,
2025-10-12,2025,Q4,Fall/Winter,41,Outdoor Media,14374.64,False,
2025-10-12,2025,Q4,Fall/Winter,41,Radio,10264.78,False,
2025-10-12,2025,Q4,Fall/Winter,41,Influencer,11562.04,False,
2025-10-19,2025,Q4,Fall/Winter,42,TV,59204.83,False,
