Date,fiscal_year,fiscal_quarter,season,week_of_year,division,department,net_sales,units,transactions,avg_unit_retail,gross_margin_dollars,gross_margin_pct,markdown_dollars,markdown_pct,has_promo,promo_depth,promo_events
2023-10-08,2023,Q4,Fall/Winter,40,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2023-10-08,2023,Q4,Fall/Winter,40,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2023-10-08,2023,Q4,Fall/Winter,40,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2023-10-08,2023,Q4,Fall/Winter,40,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2023-10-08,2023,Q4,Fall/Winter,40,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2023-10-08,2023,Q4,Fall/Winter,40,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2023-10-08,2023,Q4,Fall/Winter,40,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2023-10-08,2023,Q4,Fall/Winter,40,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2023-10-08,2023,Q4,Fall/Winter,40,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2023-10-15,2023,Q4,Fall/Winter,41,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2023-10-15,2023,Q4,Fall/Winter,41,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2023-10-15,2023,Q4,Fall/Winter,41,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2023-10-15,2023,Q4,Fall/Winter,41,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2023-10-15,2023,Q4,Fall/Winter,41,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2023-10-15,2023,Q4,Fall/Winter,41,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2023-10-15,2023,Q4,Fall/Winter,41,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2023-10-15,2023,Q4,Fall/Winter,41,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2023-10-15,2023,Q4,Fall/Winter,41,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2023-10-22,2023,Q4,Fall/Winter,42,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2023-10-22,2023,Q4,Fall/Winter,42,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2023-10-22,2023,Q4,Fall/Winter,42,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2023-10-22,2023,Q4,Fall/Winter,42,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2023-10-22,2023,Q4,Fall/Winter,42,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2023-10-22,2023,Q4,Fall/Winter,42,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2023-10-22,2023,Q4,Fall/Winter,42,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2023-10-22,2023,Q4,Fall/Winter,42,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2023-10-22,2023,Q4,Fall/Winter,42,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2023-10-29,2023,Q4,Fall/Winter,43,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2023-10-29,2023,Q4,Fall/Winter,43,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2023-10-29,2023,Q4,Fall/Winter,43,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2023-10-29,2023,Q4,Fall/Winter,43,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2023-10-29,2023,Q4,Fall/Winter,43,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2023-10-29,2023,Q4,Fall/Winter,43,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2023-10-29,2023,Q4,Fall/Winter,43,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2023-10-29,2023,Q4,Fall/Winter,43,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2023-10-29,2023,Q4,Fall/Winter,43,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2023-11-05,2023,Q4,Fall/Winter,44,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2023-11-05,2023,Q4,Fall/Winter,44,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2023-11-05,2023,Q4,Fall/Winter,44,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2023-11-05,2023,Q4,Fall/Winter,44,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2023-11-05,2023,Q4,Fall/Winter,44,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2023-11-05,2023,Q4,Fall/Winter,44,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2023-11-05,2023,Q4,Fall/Winter,44,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2023-11-05,2023,Q4,Fall/Winter,44,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2023-11-05,2023,Q4,Fall/Winter,44,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2023-11-12,2023,Q4,Fall/Winter,45,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2023-11-12,2023,Q4,Fall/Winter,45,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2023-11-12,2023,Q4,Fall/Winter,45,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2023-11-12,2023,Q4,Fall/Winter,45,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2023-11-12,2023,Q4,Fall/Winter,45,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2023-11-12,2023,Q4,Fall/Winter,45,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2023-11-12,2023,Q4,Fall/Winter,45,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2023-11-12,2023,Q4,Fall/Winter,45,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2023-11-12,2023,Q4,Fall/Winter,45,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2023-11-19,2023,Q4,Fall/Winter,46,Outdoor Equipment,Camping & Hiking,1170000.0,10000,7000,117.0,163800.0,0.14,409500.0,0.35,True,0.35,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Outdoor Equipment,Cycling,1137500.0,5000,3500,227.5,113750.0,0.1,398125.0,0.35,True,0.35,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Outdoor Equipment,Climbing,390000.0,5000,3500,78.0,62400.0,0.16,136500.0,0.35,True,0.35,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Outdoor Equipment,Water Sports,438750.0,1500,1050,292.5,52650.0,0.12,153562.5,0.35,True,0.35,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Outdoor Equipment,Snow Sports,3900000.0,15000,10500,260.0,468000.0,0.12,1365000.0,0.35,True,0.35,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Apparel & Footwear,Mens Apparel,276250.0,5000,3500,55.25,60775.0,0.22,96687.5,0.35,True,0.35,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Apparel & Footwear,Womens Apparel,276250.0,5000,3500,55.25,66300.0,0.24,96687.5,0.35,True,0.35,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Apparel & Footwear,Footwear,455000.0,5000,3500,91.0,91000.0,0.2,159250.0,0.35,True,0.35,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Apparel & Footwear,Accessories,146250.0,5000,3500,29.25,39487.5,0.27,51187.5,0.35,True,0.35,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Outdoor Equipment,Camping & Hiking,1170000.0,10000,7000,117.0,163800.0,0.14,409500.0,0.35,True,0.35,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Outdoor Equipment,Cycling,1137500.0,5000,3500,227.5,113750.0,0.1,398125.0,0.35,True,0.35,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Outdoor Equipment,Climbing,390000.0,5000,3500,78.0,62400.0,0.16,136500.0,0.35,True,0.35,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Outdoor Equipment,Water Sports,438750.0,1500,1050,292.5,52650.0,0.12,153562.5,0.35,True,0.35,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Outdoor Equipment,Snow Sports,3900000.0,15000,10500,260.0,468000.0,0.12,1365000.0,0.35,True,0.35,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Apparel & Footwear,Mens Apparel,276250.0,5000,3500,55.25,60775.0,0.22,96687.5,0.35,True,0.35,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Apparel & Footwear,Womens Apparel,276250.0,5000,3500,55.25,66300.0,0.24,96687.5,0.35,True,0.35,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Apparel & Footwear,Footwear,455000.0,5000,3500,91.0,91000.0,0.2,159250.0,0.35,True,0.35,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Apparel & Footwear,Accessories,146250.0,5000,3500,29.25,39487.5,0.27,51187.5,0.35,True,0.35,Black Friday
2023-12-03,2023,Q4,Fall/Winter,48,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2023-12-03,2023,Q4,Fall/Winter,48,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2023-12-03,2023,Q4,Fall/Winter,48,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2023-12-03,2023,Q4,Fall/Winter,48,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2023-12-03,2023,Q4,Fall/Winter,48,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2023-12-03,2023,Q4,Fall/Winter,48,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2023-12-03,2023,Q4,Fall/Winter,48,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2023-12-03,2023,Q4,Fall/Winter,48,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2023-12-03,2023,Q4,Fall/Winter,48,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2023-12-10,2023,Q4,Fall/Winter,49,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2023-12-10,2023,Q4,Fall/Winter,49,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2023-12-10,2023,Q4,Fall/Winter,49,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2023-12-10,2023,Q4,Fall/Winter,49,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2023-12-10,2023,Q4,Fall/Winter,49,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2023-12-10,2023,Q4,Fall/Winter,49,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2023-12-10,2023,Q4,Fall/Winter,49,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2023-12-10,2023,Q4,Fall/Winter,49,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2023-12-10,2023,Q4,Fall/Winter,49,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2023-12-17,2023,Q4,Fall/Winter,50,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2023-12-17,2023,Q4,Fall/Winter,50,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2023-12-17,2023,Q4,Fall/Winter,50,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2023-12-17,2023,Q4,Fall/Winter,50,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2023-12-17,2023,Q4,Fall/Winter,50,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2023-12-17,2023,Q4,Fall/Winter,50,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2023-12-17,2023,Q4,Fall/Winter,50,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2023-12-17,2023,Q4,Fall/Winter,50,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2023-12-17,2023,Q4,Fall/Winter,50,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2023-12-24,2023,Q4,Fall/Winter,51,Outdoor Equipment,Camping & Hiking,1260000.0,10000,7000,126.0,226800.0,0.18,378000.0,0.3,True,0.3,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Outdoor Equipment,Cycling,1225000.0,5000,3500,245.0,171500.0,0.14,367500.0,0.3,True,0.3,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Outdoor Equipment,Climbing,420000.0,5000,3500,84.0,84000.0,0.2,126000.0,0.3,True,0.3,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Outdoor Equipment,Water Sports,472500.0,1500,1050,315.0,75600.0,0.16,141750.0,0.3,True,0.3,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Outdoor Equipment,Snow Sports,4200000.0,15000,10500,280.0,672000.0,0.16,1260000.0,0.3,True,0.3,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Apparel & Footwear,Mens Apparel,297500.0,5000,3500,59.5,77350.0,0.26,89250.0,0.3,True,0.3,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Apparel & Footwear,Womens Apparel,297500.0,5000,3500,59.5,83300.0,0.28,89250.0,0.3,True,0.3,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Apparel & Footwear,Footwear,490000.0,5000,3500,98.0,117600.0,0.24,147000.0,0.3,True,0.3,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Apparel & Footwear,Accessories,157500.0,5000,3500,31.5,48825.0,0.31,47250.0,0.3,True,0.3,Holiday Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Outdoor Equipment,Camping & Hiking,1350000.0,10000,7000,135.0,297000.0,0.22,337500.0,0.25,True,0.25,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Outdoor Equipment,Water Sports,506250.0,1500,1050,337.5,101250.0,0.2,126562.5,0.25,True,0.25,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Outdoor Equipment,Snow Sports,4500000.0,15000,10500,300.0,900000.0,0.2,1125000.0,0.25,True,0.25,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Outdoor Equipment,Camping & Hiking,2531250.0,18750,13125,135.0,556875.0,0.22,632812.5,0.25,True,0.25,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Outdoor Equipment,Water Sports,4218750.0,12500,8750,337.5,843750.0,0.2,1054687.5,0.25,True,0.25,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Outdoor Equipment,Snow Sports,300000.0,1000,700,300.0,60000.0,0.2,75000.0,0.25,True,0.25,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Outdoor Equipment,Camping & Hiking,2531250.0,18750,13125,135.0,556875.0,0.22,632812.5,0.25,True,0.25,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Outdoor Equipment,Water Sports,4218750.0,12500,8750,337.5,843750.0,0.2,1054687.5,0.25,True,0.25,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Outdoor Equipment,Snow Sports,300000.0,1000,700,300.0,60000.0,0.2,75000.0,0.25,True,0.25,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Outdoor Equipment,Camping & Hiking,2531250.0,18750,13125,135.0,556875.0,0.22,632812.5,0.25,True,0.25,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Outdoor Equipment,Water Sports,4218750.0,12500,8750,337.5,843750.0,0.2,1054687.5,0.25,True,0.25,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Outdoor Equipment,Snow Sports,300000.0,1000,700,300.0,60000.0,0.2,75000.0,0.25,True,0.25,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Outdoor Equipment,Camping & Hiking,2531250.0,18750,13125,135.0,556875.0,0.22,632812.5,0.25,True,0.25,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Outdoor Equipment,Water Sports,4218750.0,12500,8750,337.5,843750.0,0.2,1054687.5,0.25,True,0.25,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Outdoor Equipment,Snow Sports,300000.0,1000,700,300.0,60000.0,0.2,75000.0,0.25,True,0.25,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Winter Clearance
2024-02-04,2024,Q1,Spring/Summer,5,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2024-02-04,2024,Q1,Spring/Summer,5,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2024-02-04,2024,Q1,Spring/Summer,5,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2024-02-04,2024,Q1,Spring/Summer,5,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2024-02-04,2024,Q1,Spring/Summer,5,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2024-02-04,2024,Q1,Spring/Summer,5,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2024-02-04,2024,Q1,Spring/Summer,5,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2024-02-04,2024,Q1,Spring/Summer,5,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2024-02-04,2024,Q1,Spring/Summer,5,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2024-02-11,2024,Q1,Spring/Summer,6,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2024-02-11,2024,Q1,Spring/Summer,6,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2024-02-11,2024,Q1,Spring/Summer,6,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2024-02-11,2024,Q1,Spring/Summer,6,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2024-02-11,2024,Q1,Spring/Summer,6,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
